U_ele_1 U_ele_2 band_gap delta_gap delta_band delta_mag mag_moment obj_func d_obj 
-2.152125208703662 0 0.0 0.0 2.0207736944491392 0.3519633030113604 [0.000,0.000,1.875,-0.000,-0.000,0.203] -2.103702245422145 2.4456956997418766
1.2228230539352962 0 0.0 0.0 1.3985141019528469 0.0540431926024607 [0.000,0.000,2.619,-0.000,-0.000,0.278] -0.9793811800138221 1.1243210654083229
-3.2884813761493574 0 0.0 0.0 2.1681550002045165 0.5925979525220564 [-0.000,-0.000,1.290,0.000,0.000,0.103] -2.52603421912259 1.5466530391087678
3.1636858374557115 0 0.6312040000000003 0.6312040000000003 1.1094978902719828 0.007268654162452253 [-0.000,-0.000,2.723,0.000,0.000,0.229] -0.615519200925657 1.910515018196933
-5.999139243498997 0 0.0 0.0 2.792200468844681 1.1262696539165624 [-0.000,-0.000,-0.013,0.000,0.000,-0.002] -4.532433395774895 3.916914194849238
-8.646173447639654 0 0.0 0.0 2.8082566433171805 1.1209467724502653 [0.000,0.000,-0.000,-0.000,-0.000,-0.001] -4.571413520700872 0.03898012492597758
-1.2277166382369886 0 0.0 0.0 1.9077758229373187 0.2588683706699861 [-0.000,-0.000,2.103,0.000,0.000,0.229] -1.8533107119587486 2.718102808742124
9.48051530088274 0 2.638045000000001 2.638045000000001 0.849593758201811 0.09749188000375544 [-0.000,-0.000,2.929,0.000,0.000,0.076] -0.365657110321072 1.4876536016376767
4.544137416949132 0 1.4678870000000002 1.4678870000000002 0.8151129561946228 0.016901676445449598 [-0.000,-0.000,2.770,0.000,0.000,0.193] -0.33234739901150184 0.03330971130957017
0.6597011397130875 0 0.0 0.0 1.5738160097303677 0.06033931830351855 [0.000,0.000,2.619,0.000,0.000,0.307] -1.2402688329084748 0.907921433896973
8.43939665625043 0 2.4657779999999994 2.4657779999999994 0.6950504513004724 0.08075167696917092 [-0.000,-0.000,2.895,-0.000,-0.000,0.099] -0.24480798159316183 0.9954608513153129
1.7909986739209156 0 0.0 0.0 1.2904319548383172 0.035451845274024 [0.000,0.000,2.666,0.000,0.000,0.268] -0.8332357317005871 0.5884277501074252
5.500991074382006 0 1.9619850000000003 1.9619850000000003 0.6456315841543102 0.033409080601936175 [-0.000,-0.000,2.801,-0.000,-0.000,0.167] -0.2089781545621354 0.6242575771384516
3.573039652008307 0 0.8760009999999996 0.8760009999999996 0.9910652259810342 0.0 [-0.000,-0.000,2.737,0.000,0.000,0.218] -0.49110514107441916 0.28212698651228374
2.7376272390717107 0 0.37176600000000004 0.37176600000000004 1.1599297022853345 0.015367715076310655 [0.000,0.000,2.708,0.000,0.000,0.242] -0.6728365404552055 0.1817313993807863
-2.716594026929484 0 0.0 0.0 2.1074063230192936 0.49831783699428894 [0.000,0.000,1.519,0.000,0.000,0.138] -2.344741038484183 1.6719044980289774
4.822337074490573 0 1.7058350000000004 1.7058350000000004 0.7532057647604011 0.022060522810365673 [0.000,0.000,2.779,-0.000,-0.000,0.184] -0.2839027953674837 2.060838243116699
8.188440704617829 0 2.4219419999999996 2.4219419999999996 0.6848872007446792 0.07724096495168 [-0.000,-0.000,2.888,-0.000,-0.000,0.104] -0.2375183222052746 0.04638447316220909
6.659362876741408 0 2.1660749999999993 2.1660749999999993 0.6158502473773455 0.052348193219377996 [0.000,0.000,2.838,0.000,0.000,0.139] -0.1910059302640355 0.0465123919412391
6.156434060390649 0 2.078836 2.078836 0.6332301465238478 0.0445065538245024 [0.000,0.000,2.823,-0.000,-0.000,0.151] -0.20148062589997354 0.01047469563593803
9.75037817408883 0 2.6842060000000005 2.6842060000000005 0.8954422845424169 0.10133196271002871 [-0.000,-0.000,2.937,0.000,0.000,0.071] -0.4060425258066047 0.20456189990663118
8.700027025468529 0 2.5055379999999996 2.5055379999999996 0.7304623403011384 0.0854058936295772 [-0.000,-0.000,2.904,0.000,0.000,0.092] -0.2704346986324414 0.1356078271741633
7.687682335517433 0 2.340655999999999 2.340655999999999 0.6433065588220485 0.06875075757158361 [-0.000,-0.000,2.871,-0.000,-0.000,0.116] -0.20928499764506617 0.06114970098737524
4.267385260381966 0 1.2985420000000012 1.2985420000000012 0.8311389858192832 0.013070322617798403 [-0.000,-0.000,2.762,-0.000,-0.000,0.198] -0.34548142354102 0.13619642589595385
5.696151502214149 0 1.9970619999999988 1.9970619999999988 0.67990593470743 0.0369165726108658 [0.000,0.000,2.808,0.000,0.000,0.162] -0.2318174566918587 0.11366396684916133
9.205349851876928 0 2.590083 2.590083 0.8081859129011386 0.09340949273673055 [0.000,0.000,2.921,-0.000,-0.000,0.082] -0.3309449015725901 0.09912744488073141
5.301955681636061 0 1.9244269999999997 1.9244269999999997 0.712117413488032 0.030476767107640038 [-0.000,-0.000,2.795,0.000,0.000,0.171] -0.2540200219631091 0.07692487960948102
7.23811998637666 0 2.2640520000000004 2.2640520000000004 0.5907859602228749 0.06173059749157358 [-0.000,-0.000,2.857,0.000,0.000,0.126] -0.1764193587315655 0.07760066323154358
